product_id,name,in_store,embellishment_type,fabric,fit,graphic_type,origin,season_code,vendor,color_code,single_sku_catalog_entry,catalog,category,subcategory,current_price
78417833,Hudson University Team Flannel Pants,TRUE,Screen Print,100% Cotton,,Wordmark,Imported,Holiday,Boxercraft Inc,Maroon,78417835,Clothing & Accessories,Men,Shorts & Pants,30
78417839,Hudson University Team Flannel Boxers,TRUE,Screen Print,100% Cotton,,Straight,Imported,Holiday,Boxercraft Inc,Maroon,78417842,Clothing & Accessories,Men,Shorts & Pants,
78417845,Hudson University MousePad,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Centon Electronics Inc,Black,78417846,Electronics,Computer Accessories,Computer Accessories,12
78417847,Hudson University Titans Women's Hooded Sweatshirt,TRUE,Screen Print,57% Cotton/43% Polyester,Athletic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Champion Products,Granite Heather,,Clothing & Accessories,Women,Sweatshirts,44
78417858,Hudson University Titans Women's Slim Fit Burnout Tank Top,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Retro Brandss,Gold,,Clothing & Accessories,Women,T-Shirts & Tanks,28
78417864,Hudson University Women's Slim Fit Tank Top,TRUE,Screen Print,97% RAYON/3% SPANDEX,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Retro Brandss,Gold,,Clothing & Accessories,Women,T-Shirts & Tanks,32
78417887,Hudson University Jersey,TRUE,,100% Cotton,,,Imported,Basic Non-Seasonal,The Original Retro Brand,Gold,,Clothing & Accessories,Men,T-Shirts & Tanks,30
78417893,Hudson University Jersey,TRUE,,100% Cotton,,,Imported,Basic Non-Seasonal,The Original Retro Brand,Gold,78417898,Clothing & Accessories,Men,Jerseys,85
78432716,Hudson University Women's Short Sleeve Crop Top,TRUE,Screen Print,100% Cotton,Crop,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Retro Brandss,Gold,,Clothing & Accessories,Women,T-Shirts & Tanks,30
78432722,Hudson University Women's Slim Fit Short Sleeve T-Shirt,TRUE,Screen Print,50% Cotton/38% Poly/12% Rayon,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Retro Brandss,Streaky Grey,,Clothing & Accessories,Women,T-Shirts & Tanks,28
78443810,"Hudson University 4"" x 6"" Standee Frame",TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,,78443811,Gifts & Collectibles,Home Decor,,18
78457279,Hudson University Hockey Jersey,TRUE,Embroidered/Sewn,100% Polyester,,Hockey & Other Trend/Attitude,Imported,Hockey Hot Market,Adidas,Maroon/Charcoal,78457281,Clothing & Accessories,Men,Jerseys,130
78460834,Hudson University Toddler Long Sleeve T-Shirt Pajama Pant Set,TRUE,Screen Print,60% Cotton/40% Polyester,,Wordmark,Imported,Holiday,Outerstuff Ltd,,,Clothing & Accessories,Kids,Infant & Toddler,22
78465057,Hudson University Crew Socks,TRUE,Other Embellishment,52% Poly/46% Cotton/2% Spandex,,Mascot,Imported,Basic Non-Seasonal,Strideline,,,Clothing & Accessories,Accessories,Footwear,18
78465060,Hudson University Crew Socks,TRUE,Other Embellishment,52% Poly/46% Cotton/2% Spandex,,Mascot,Imported,Basic Non-Seasonal,Strideline,,,Clothing & Accessories,Accessories,Footwear,18
78465063,Hudson University Crew Socks,TRUE,Other Embellishment,52% Poly/46% Cotton/2% Spandex,,Mascot,Imported,Basic Non-Seasonal,Strideline,Yellow,,Clothing & Accessories,Accessories,Footwear,18
78465072,Hudson University Women's Relaxed Fit Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,School of,Imported,Basic Non-Seasonal,Cutter & Buck,White,,Clothing & Accessories,Women,Polos,42
78477851,Hudson University Titans Women's Cropped Hooded Sweatshirt,TRUE,Screen Print,80% Cotton/20% Polyester,Crop,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Women,Sweatshirts,64
78479696,Hudson University Silicone Collapsible Bottle,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Black,78479697,Gifts & Collectibles,Drinkware,,19.95
78482926,Hudson University Swim Team Cap,TRUE,,,,,Imported,Basic Non-Seasonal,Neil Enterprises Inc,Maroon,78482927,Gifts & Collectibles,Golf,,11.95
78488269,"Hudson University Titans Tokyodachi 7"" Plush",TRUE,Embroidered/Sewn,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,,78488270,Gifts & Collectibles,Kids & Baby,,20
78512313,Hudson University Titans Women's V-Neck T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Women,T-Shirts & Tanks,22
78517091,Hudson University Water Polo Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
78532639,Hudson University Women's Slim Fit Pullover Sweatshirt,TRUE,Embroidered/Sewn,60% Cotton/40% Polyester,Classic,Trend/Fashion Graphic,Imported,Holiday,Gameday Couture,,78532641,Clothing & Accessories,Women,Outerwear,62
78535747,Hudson University Backpack,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,78535748,Clothing & Accessories,Accessories,Backpacks & Bags,46
78535749,Hudson University Backpack,TRUE,Embroidered/Sewn,,Misc.,Wordmark,Imported,Basic Non-Seasonal,The Northwest Company,,78535750,Clothing & Accessories,Accessories,Backpacks & Bags,100
78535751,Hudson University Titans Cornhole Board,TRUE,Other Embellishment,,,Mascot,Imported,Basic Non-Seasonal,Victory Tailgate,,78535752,Gifts & Collectibles,Tailgate & Spirit,,250
78535753,Hudson University Cornhole Board,TRUE,Other Embellishment,,,Wordmark,Imported,Basic Non-Seasonal,Victory Tailgate,,78535754,Gifts & Collectibles,Tailgate & Spirit,,250
78554732,Hudson University Titans Ball Ornament,TRUE,,,,,Made in USA,Basic Non-Seasonal,Kitty Keller Designs,,78554733,Gifts & Collectibles,Ornaments & Holiday,,44
78554736,Hudson University Pitchfork Ornament,TRUE,,,,,Made in USA,Basic Non-Seasonal,Kitty Keller Designs,,78554737,Gifts & Collectibles,Ornaments & Holiday,,44
78554738,Hudson University Ball Ornament,TRUE,,,,,Made in USA,Basic Non-Seasonal,Kitty Keller Designs,,78554739,Gifts & Collectibles,Ornaments & Holiday,,44
78554747,Hudson University Softball Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
78563689,Hudson University Women's Sweatpants,TRUE,Screen Print,,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Fall Heather,,Clothing & Accessories,Women,Shorts & Pants,56
78563694,Hudson University Women's Hooded Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Classic,Trend/Fashion Graphic,Imported,Fall,League Collegiate Wear,Maroon,,Clothing & Accessories,Women,Sweatshirts,49.99
78563721,Hudson University Women's Cozy Crew Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Oversize,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Natural,,Clothing & Accessories,Women,Sweatshirts,70
78572395,Hudson University Adjustable Cap,TRUE,,100% Cotton,,,Imported,Basic Non-Seasonal,Zephyr Graf-X,Gold,78572396,Clothing & Accessories,Men,Hats,26
78572413,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,30
78572419,Hudson University Short Sleeve T-Shirt,TRUE,Embroidered/Sewn,"Solid-100% Cotton,Grey-Cotton/Poly",,Arch,Imported,Basic Non-Seasonal,League Collegiate Wear,Varsity Gold,,Clothing & Accessories,Men,T-Shirts & Tanks,36
78572432,Hudson University Women's Scrunchie,FALSE,Sublimated,90% Polyester/10% Spandex,One Size Fits Most,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,,78572433,Clothing & Accessories,Women,Hats,9
78587046,Hudson University Women's Long Sleeve T-Shirt,TRUE,Screen Print,50% Cotton/38% Poly/12% Rayon,Crop,Straight,Imported,Basic Non-Seasonal,League Collegiate Wear,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,27.99
78587056,Hudson University #85 Premium Football Jersey,FALSE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Football Hot Market,Adidas,White,,Clothing & Accessories,Men,Jerseys,74.99
78595399,Hudson University Women's Crewneck Top,TRUE,Screen Print,55% Cotton/45% Polyester,Classic,Arch,Imported,Basic Non-Seasonal,League Collegiate Wear,Grey,,Clothing & Accessories,Women,Sweatshirts,58
78600920,Hudson University Bracelet,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Lokai Holdings LLC,,,Clothing & Accessories,Accessories,Watches & Jewelry,22
78604583,Hudson University Tokyodachi Keychain,TRUE,Embroidered/Sewn,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,,78604584,Gifts & Collectibles,School Accessories,,12
78605377,Hudson University Pack-N-Go Jacket,TRUE,Screen Print,100% Polyester,,Official Seal,Imported,Basic Non-Seasonal,Champion Products,Maroon/Black,78605378,Clothing & Accessories,Men,Outerwear,46
78614813,Hudson University 1/4 Zip Top,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Basic Non-Seasonal,Johnnie-O,,,Clothing & Accessories,Men,Sweatshirts,100
78616595,Hudson University Slides,TRUE,Other Embellishment,,,Wordmark,Imported,Basic Non-Seasonal,Jardine Associates,Black,,Clothing & Accessories,Accessories,Footwear,50
78619749,Hudson University Mom Relaxed Twill Adjustable Hat,TRUE,Embroidered/Sewn,100% Cotton,,Mom,Imported,Basic Non-Seasonal,Legacy Apparel,,78619750,Clothing & Accessories,Men,Hats,26
78619751,Hudson University Women's Adjustable Cap,TRUE,Etched/Engraved,100% Cotton,,Straight,Imported,Basic Non-Seasonal,Legacy Apparel,Gold,78652748,Clothing & Accessories,Women,Hats,22
78621321,Hudson University Toddler Hooded Sweatshirt,TRUE,Screen Print,100% Cotton,TODDLER,Wordmark,Imported,Basic Non-Seasonal,Garb,,78621323,Clothing & Accessories,Kids,Infant & Toddler,11.99
78643364,Hudson University Titans Adjustable Cap,FALSE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,47,,78643365,Clothing & Accessories,Kids,Youth,15
78668882,Hudson University Women's Short Sleeve T-Shirt,TRUE,Screen Print,62% Polyester 33% Rayon 5% Spandex,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Boxercraft Inc,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,24
78688397,Hudson U Ulti-Mat 5'x8',FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688399,Gifts & Collectibles,Tailgate & Spirit,,190
78688401,"Hudson U All-Star Mat 33.75"" x 42.5""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688402,Gifts & Collectibles,Home Decor,,55
78688404,Hudson U Tailgater Rug 5'x6',FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688405,Gifts & Collectibles,Tailgate & Spirit,,160
78688407,"Hudson U Starter Rug 19"" x 30""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688409,Gifts & Collectibles,Home Decor,,30
78688410,"Hudson U 2-pc Carpeted Car Mats 17"" x 27""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688412,Gifts & Collectibles,Auto Accessories,,40
78688414,Hudson U 4'x6' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688415,Gifts & Collectibles,Home Decor,,200
78688417,Hudson U 5'x8' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688419,Gifts & Collectibles,Home Decor,,300
78688421,"Hudson U Putting Green Mat 18"" x 72""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688422,Gifts & Collectibles,Home Decor,,45
78688427,"Hudson U Vinyl Cargo Mat 31"" x 31""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688428,Gifts & Collectibles,Auto Accessories,,45
78688431,"Hudson U Door Mat 19.5"" x 31.25""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688432,Gifts & Collectibles,Home Decor,,33
78688435,"Hudson U Utility Mat 14"" x 17""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688436,Gifts & Collectibles,Auto Accessories,,16
78688441,Hudson U Get a Grip 2 Pack,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688442,Gifts & Collectibles,Home Decor,,26
78688444,"Hudson U 2-pc Utility Mat 14"" x 17""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688445,Gifts & Collectibles,Auto Accessories,,30
78688447,"Hudson U Motorcycle Mat 82.5"" x 42""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688448,Gifts & Collectibles,Home Decor,,150
78688450,"Hudson U Starter Rug 19"" x 30""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688451,Gifts & Collectibles,Home Decor,,30
78688453,"Hudson U All-Star Mat 33.75"" x 42.5""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688455,Gifts & Collectibles,Home Decor,,55
78688457,Hudson U Tailgater Rug 5'x6',FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688459,Gifts & Collectibles,Tailgate & Spirit,,160
78688461,Hudson U Ulti-Mat 5'x8',FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688462,Gifts & Collectibles,Tailgate & Spirit,,190
78688464,"Hudson U Baseball Mat 27"" diameter",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688465,Gifts & Collectibles,Home Decor,,33
78688467,"Hudson U Basketball Mat 27"" diameter",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688468,Gifts & Collectibles,Home Decor,,33
78688473,"Hudson U Soccer Ball 27"" diameter",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688474,Gifts & Collectibles,Home Decor,,33
78688476,"Hudson U 2-pc Carpeted Car Mats 17"" x 27""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688477,Gifts & Collectibles,Auto Accessories,,40
78688479,Hudson U 4'x6' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688481,Gifts & Collectibles,Home Decor,,200
78688483,Hudson U 5'x8' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688484,Gifts & Collectibles,Home Decor,,300
78688486,"Hudson U Man Cave Starter Rug 19"" x 30""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688487,Gifts & Collectibles,Home Decor,,30
78688489,"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688490,Gifts & Collectibles,Home Decor,,55
78688493,Hudson U Man Cave Tailgater Rug 5'x6',TRUE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688494,Gifts & Collectibles,Tailgate & Spirit,,160
78688496,Hudson U Man Cave UltiMat 5'x8' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688497,Gifts & Collectibles,Tailgate & Spirit,,190
78688499,Hudson U 8'x10' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688500,Gifts & Collectibles,Home Decor,,450
78688502,"Hudson U Grill Mat 26"" x 42""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688503,Gifts & Collectibles,Home Decor,,40
78688505,"Hudson U Uniform Starter Rug 19"" x 30""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688506,Gifts & Collectibles,Home Decor,,30
78688508,"Hudson U Basketball Court Runner 30"" x 72""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688509,Gifts & Collectibles,Home Decor,,75
78688512,"Hudson U Runner 30"" x 72""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688513,Gifts & Collectibles,Home Decor,,75
78688516,"Hudson U Deluxe Mat 21"" x 27""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688517,Gifts & Collectibles,Auto Accessories,,55
78688519,"Hudson U Golf Hitting Mat 20"" x 17""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688520,Gifts & Collectibles,Home Decor,,50
78688522,"Hudson U Drink Mat 3.25"" x 24""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688523,Gifts & Collectibles,Home Decor,,25
78688525,Hudson U Mascot Mat,TRUE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688526,Gifts & Collectibles,Home Decor,,40
78688529,"Hudson U Scraper Mat 19"" x 30"" - Camo",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688530,Gifts & Collectibles,Home Decor,,50
78688532,Hudson U 8'x10' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688533,Gifts & Collectibles,Home Decor,,450
78688535,"Hudson U Scraper Mat 19"" x 30"" - Ball",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688536,Gifts & Collectibles,Home Decor,,50
78688538,"Hudson U Scraper Mat 19"" x 30"" - Camo",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688539,Gifts & Collectibles,Home Decor,,50
78688541,Hudson U Mascot Mat,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688543,Gifts & Collectibles,Home Decor,,40
78688548,"Hudson U Putting Green Mat 18"" x 72""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688549,Gifts & Collectibles,Home Decor,,45
78688551,"Hudson U Rink Runner 30"" x 72""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688552,Gifts & Collectibles,Home Decor,,75
78688557,"Hudson U 18"" x 18"" Carpet Tiles",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688558,Gifts & Collectibles,Home Decor,,260
78688560,"Hudson U Man Cave Starter Rug 19"" x 30""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688561,Gifts & Collectibles,Home Decor,,30
78688563,"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""",FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688564,Gifts & Collectibles,Home Decor,,55
78688566,Hudson U Man Cave Tailgater Rug 5'x6',FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688567,Gifts & Collectibles,Tailgate & Spirit,,160
78688569,Hudson U Man Cave UltiMat 5'x8' Rug,FALSE,,,,,,Basic Non-Seasonal,Fanmats LLC,,78688570,Gifts & Collectibles,Tailgate & Spirit,,190
78699629,Hudson University Women's Relaxed Fit Jacket,TRUE,Embroidered/Sewn,100% Linen,Classic,Wordmark,Imported,Spring,Tommy Bahama Group,White,,Clothing & Accessories,Women,Outerwear,145
78703703,"Hudson University Titans iPhone Case 6,7,8",TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Natural Wood,78703704,Electronics,Cell Phones,Phone Cases,36
78703705,"Hudson University Titans iPhone Case 6,7,8+",TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Natural Wood,78703706,Electronics,Cell Phones,Phone Cases,36
78708614,Hudson University 16 oz. Ceramic Mug,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,The Fanatic Group,Burgundy,78708615,Gifts & Collectibles,Drinkware,,14
78708616,"Hudson University Titans 7"" Magnet",TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,78708617,Gifts & Collectibles,School Accessories,,5.95
78717929,Hudson University Titans Plush Animal,FALSE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,,,Gifts & Collectibles,Kids & Baby,,16
78717937,Hudson University Titans Blanket,FALSE,Screen Print,80% Cotton/20% Polyester,,Mascot,Imported,Basic Non-Seasonal,Mv Sport Us,Oatmeal,78717938,Gifts & Collectibles,Tailgate & Spirit,,
78724304,Hudson University Reverse Weave Hooded Sweatshirt,TRUE,Screen Print,82% Cotton/18% Polyester,,Arch over Straight,Imported,Basic Non-Seasonal,Champion Products,Silver Grey,,Clothing & Accessories,Men,Sweatshirts,74
78724308,Hudson University 15 oz. Mug,TRUE,Sublimated,,,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Neil Enterprises Inc,,78724309,Gifts & Collectibles,Drinkware,,14
78724315,Hudson University 20 x 20 in. Pillow,FALSE,Other Embellishment,,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,Catstudio Inc,,78724316,Gifts & Collectibles,Home Decor,,196
78724319,Hudson University 15 oz. Frosted Glass,TRUE,Other Embellishment,,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,Catstudio Inc,,78724320,Gifts & Collectibles,Drinkware,,18
78724321,Hudson University 18 oz. Stainless Steel Bottle,FALSE,,,,,Made in USA,Basic Non-Seasonal,Catstudio Inc,,78724322,Gifts & Collectibles,Drinkware,,39.5
78724323,Hudson University Pouch,FALSE,Embroidered/Sewn,,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,Catstudio Inc,,78724324,Gifts & Collectibles,Office & Travel,,30
78758411,Hudson University Pilot Pen,FALSE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,78758412,Gifts & Collectibles,Office & Travel,,2.95
78765044,Hudson University Women's Crop Bandeau Top,TRUE,Other Embellishment,90% Polyester/10% Elastane,Crop,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,78765046,Clothing & Accessories,Women,T-Shirts & Tanks,24
78765047,Hudson University Women's Crop Bandeau Top,FALSE,Other Embellishment,90% Polyester/10% Elastane,Crop,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,78765049,Clothing & Accessories,Women,T-Shirts & Tanks,24
78765050,Hudson University Women's Crop Bandeau Top,TRUE,Other Embellishment,90% Polyester/10% Elastane,Crop,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Women,T-Shirts & Tanks,24
78765053,Hudson University Tokyodachi Figurine,TRUE,,,,,Imported,Basic Non-Seasonal,Zephyr Graf-X,,78765054,Gifts & Collectibles,Tailgate & Spirit,,15
78786245,Otterbox Black Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XR,FALSE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786246,Electronics,Cell Phones,Phone Cases,59.95
78786249,Otterbox Clear Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XR,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786250,Electronics,Cell Phones,Phone Cases,59.95
78786251,"Speck Clear Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 13""",TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786252,Electronics,Computer Accessories,Computer Accessories,64.95
78786253,"Speck Clear Smartshell MacBook Pro 15"" w/ TB w/ Hudson U Titans Primary Logo",TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786254,Electronics,Computer Accessories,Computer Accessories,64.95
78786255,"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB",TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786256,Electronics,Computer Accessories,Computer Accessories,64.95
78786257,Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XR,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786258,Electronics,Cell Phones,Phone Cases,69.95
78786261,Otterbox Black Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786262,Electronics,Cell Phones,Phone Cases,59.95
78786263,Otterbox Clear Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786264,Electronics,Cell Phones,Phone Cases,59.95
78786265,Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,FALSE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786266,Electronics,Cell Phones,Phone Cases,69.95
78786267,Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786268,Electronics,Cell Phones,Phone Cases,79.95
78786271,Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XR,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786272,Electronics,Cell Phones,Phone Cases,79.95
78786273,Otterbox Black Symmetry case w/ Hudson U Titans Primary w/ Stripes design - iPhone XR,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786274,Electronics,Cell Phones,Phone Cases,59.95
78786277,Otterbox Black Symmetry case w/ Hudson U Titans Primary w/ Stripes design - iPhone XS MAX,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78786278,Electronics,Cell Phones,Phone Cases,59.95
78788360,"Hudson University Titans 42"" Umbrella",TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Storm Duds,Maroon,78788361,Clothing & Accessories,Accessories,Rain Gear,18
78788362,Hudson University Wine Gift Set,TRUE,Screen Print,,,Official Seal,Imported,Basic Non-Seasonal,Neil Enterprises Inc,Rose,78788363,Gifts & Collectibles,Drinkware,,20
78788368,Hudson University Titans Silicone Card Wallet,TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Jardine Associates,Black,78788369,Electronics,Cell Phones,Phone Cases,5.95
78788370,Hudson University 15 oz. Mug,TRUE,Screen Print,,,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Neil Enterprises Inc,,78788371,Gifts & Collectibles,Drinkware,,14
78788372,"Hudson University 3/4"" Lanyard",TRUE,Sublimated,,,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Neil Enterprises Inc,,78788373,Gifts & Collectibles,School Accessories,,7.95
78788374,Hudson University 24 oz. Straw Tumbler,TRUE,Etched/Engraved,,,Straight,Imported,Basic Non-Seasonal,LXG,Burgundy,78788375,Gifts & Collectibles,Drinkware,,16
78788378,"Hudson University 10"" Graduation Bear",TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Jardine Associates,Cream,87524320,Gifts & Collectibles,Kids & Baby,,24
78788380,Hudson University 17 oz. Swell Water Bottle,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Teak,78788381,Gifts & Collectibles,Drinkware,,42
78788382,Hudson University 3 in. Titans Patch,TRUE,Embroidered/Sewn,,,Mascot,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,78788383,Gifts & Collectibles,School Accessories,,5.95
78788384,"Hudson University Titans 6"" Magnet",TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,,78788385,Gifts & Collectibles,Auto Accessories,,8.95
78788386,Hudson University Decal,TRUE,Decal,,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,78788387,Gifts & Collectibles,Auto Accessories,,6.95
78788388,Hudson University 24 oz. Water Bottle,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Gold,78788389,Gifts & Collectibles,Drinkware,,11.95
